tmdb_id,keywords
2779,"[{'id': 3363, 'name': 'hypnosis'}, {'id': 10183, 'name': 'independent film'}]"
71394,"[{'id': 187056, 'name': 'woman director'}]"
15259,"[{'id': 246, 'name': 'dancing'}, {'id': 897, 'name': 'rap music'}, {'id': 898, 'name': 'hip-hop'}]"
38883,[]
44885,"[{'id': 13130, 'name': 'teenager'}, {'id': 14819, 'name': 'violence'}, {'id': 157204, 'name': 'girls with guns'}]"
29449,"[{'id': 222, 'name': 'schizophrenia'}, {'id': 6152, 'name': 'supernatural'}, {'id': 6262, 'name': 'delusion'}]"
377136,[]
106538,"[{'id': 9833, 'name': 'lesbian relationship'}, {'id': 9840, 'name': 'romance'}, {'id': 10180, 'name': 'homosexuality'}, {'id': 187056, 'name': 'woman director'}]"
221917,"[{'id': 14985, 'name': 'ireland'}, {'id': 194000, 'name': 'strained relationship'}]"
6591,"[{'id': 770, 'name': 'scotland yard'}, {'id': 1328, 'name': 'secret'}, {'id': 4320, 'name': 'lover'}, {'id': 7478, 'name': 'edgar wallace'}, {'id': 7665, 'name': ""girls' boarding school""}]"
7303,"[{'id': 612, 'name': 'hotel'}, {'id': 6083, 'name': 'politician'}, {'id': 10325, 'name': 'mistaken identity'}, {'id': 13097, 'name': 'maid'}, {'id': 14514, 'name': 'class differences'}, {'id': 14768, 'name': 'single mother'}, {'id': 173277, 'name': 'public relations'}, {'id': 187791, 'name': 'maid uniform'}, {'id': 188755, 'name': 'hotel clerk'}, {'id': 220314, 'name': 'wealth differences'}]"
4951,"[{'id': 497, 'name': 'shakespeare'}, {'id': 5923, 'name': 'sister'}, {'id': 6270, 'name': 'high school'}, {'id': 8224, 'name': 'cannabis'}, {'id': 9758, 'name': 'deception'}, {'id': 11870, 'name': 'teen movie'}, {'id': 53994, 'name': 'shrew'}, {'id': 53995, 'name': 'archery'}, {'id': 156115, 'name': 'feel-good ending'}, {'id': 165301, 'name': 'opposites attract'}, {'id': 179431, 'name': 'duringcreditsstinger'}, {'id': 188237, 'name': 'teenage romance'}, {'id': 214594, 'name': 'play adaptation'}, {'id': 218182, 'name': 'overprotective father'}]"
277388,[]
14922,"[{'id': 567, 'name': 'alcohol'}, {'id': 572, 'name': 'sex'}, {'id': 1326, 'name': 'infidelity'}, {'id': 1936, 'name': 'blackmail'}, {'id': 2393, 'name': 'adoption'}, {'id': 2483, 'name': 'nudity'}, {'id': 5153, 'name': 'son'}, {'id': 5905, 'name': 'father'}, {'id': 9673, 'name': 'love'}, {'id': 10183, 'name': 'independent film'}, {'id': 11614, 'name': 'filmmaker'}, {'id': 13043, 'name': 'dating'}, {'id': 13130, 'name': 'teenager'}, {'id': 14964, 'name': 'drug'}]"
145593,"[{'id': 9716, 'name': 'stand-up comedy'}]"
180555,[]
403431,[]
119965,[]
11601,"[{'id': 1328, 'name': 'secret'}, {'id': 1523, 'name': 'obsession'}, {'id': 2340, 'name': 'paranoia'}, {'id': 2968, 'name': 'grave'}, {'id': 3358, 'name': 'haunted house'}, {'id': 3363, 'name': 'hypnosis'}, {'id': 6100, 'name': 'tools'}, {'id': 9681, 'name': 'clairvoyance'}, {'id': 9826, 'name': 'murder'}, {'id': 9937, 'name': 'suspense'}, {'id': 10941, 'name': 'disappearance'}, {'id': 14742, 'name': 'psychic'}, {'id': 157234, 'name': 'cemetary'}, {'id': 162846, 'name': 'ghost'}, {'id': 180523, 'name': 'neighborhood'}, {'id': 184987, 'name': 'repressed memory'}, {'id': 227655, 'name': 'hearing voices'}]"
30137,"[{'id': 10308, 'name': 'h.p. lovecraft'}]"
13386,[]
42095,"[{'id': 3739, 'name': 'funeral'}, {'id': 4720, 'name': 'ritual'}]"
183049,[]
83869,"[{'id': 10041, 'name': 'dysfunctional family'}, {'id': 10683, 'name': 'coming of age'}]"
39793,[]
50722,"[{'id': 10183, 'name': 'independent film'}, {'id': 187056, 'name': 'woman director'}]"
42726,"[{'id': 4129, 'name': 'widow'}, {'id': 33476, 'name': 'widower'}]"
4436,"[{'id': 6416, 'name': 'bundeswehr soldier'}]"
207937,"[{'id': 6563, 'name': 'wine'}, {'id': 8201, 'name': 'satire'}, {'id': 158628, 'name': 'foreign language adaptation'}, {'id': 182376, 'name': 'gentleman'}, {'id': 186776, 'name': 'don quixote'}]"
4704,"[{'id': 395, 'name': 'gambling'}, {'id': 10229, 'name': 'singer'}]"
36492,"[{'id': 9713, 'name': 'friends'}, {'id': 156930, 'name': 'sexual confusion'}]"
128169,[]
14605,"[{'id': 179433, 'name': 'haunted castle'}]"
37420,[]
94666,"[{'id': 490, 'name': 'philosophy'}, {'id': 4663, 'name': 'lovers'}, {'id': 12105, 'name': 'student'}, {'id': 217409, 'name': 'english professor'}]"
52735,"[{'id': 2679, 'name': 'artist'}, {'id': 9673, 'name': 'love'}, {'id': 9815, 'name': 'psychic power'}, {'id': 10183, 'name': 'independent film'}]"
40805,"[{'id': 258, 'name': 'bomb'}, {'id': 779, 'name': 'martial arts'}, {'id': 782, 'name': 'assassin'}, {'id': 2016, 'name': 'vandalism'}, {'id': 2334, 'name': 'nightclub'}, {'id': 4613, 'name': 'training'}, {'id': 4728, 'name': 'knife'}, {'id': 8508, 'name': 'party'}, {'id': 9639, 'name': 'playboy'}, {'id': 9715, 'name': 'superhero'}, {'id': 9748, 'name': 'revenge'}, {'id': 11060, 'name': 'trap'}, {'id': 14819, 'name': 'violence'}, {'id': 15482, 'name': 'kato'}, {'id': 15483, 'name': 'car chase'}, {'id': 15484, 'name': 'meth lab'}]"
63176,[]
32622,"[{'id': 10183, 'name': 'independent film'}, {'id': 187056, 'name': 'woman director'}]"
32677,"[{'id': 2041, 'name': 'island'}, {'id': 10792, 'name': 'marooned'}]"
68823,[]
108209,"[{'id': 1160, 'name': 'egypt'}, {'id': 10911, 'name': 'inheritance'}]"
57479,[]
2436,"[{'id': 1852, 'name': 'mutant'}, {'id': 3521, 'name': 'earthquake'}, {'id': 4458, 'name': 'post-apocalyptic'}, {'id': 6556, 'name': 'talisman'}, {'id': 10471, 'name': 'cult favorite'}, {'id': 10547, 'name': 'arcade'}, {'id': 12670, 'name': 'los angeles'}, {'id': 41645, 'name': 'based on video game'}, {'id': 162715, 'name': 'ruins'}]"
49169,"[{'id': 2793, 'name': 'film director'}, {'id': 12396, 'name': 'hollywood'}]"
309820,"[{'id': 189397, 'name': 'country girl'}]"
10445,"[{'id': 1338, 'name': 'bachelor'}, {'id': 4327, 'name': 'stroke of fate'}, {'id': 5301, 'name': 'brother'}, {'id': 8095, 'name': 'oxford'}, {'id': 10818, 'name': 'author'}, {'id': 13072, 'name': 'falling in love'}]"
315367,[]
11028,"[{'id': 417, 'name': 'corruption'}, {'id': 5340, 'name': 'investigation'}, {'id': 6149, 'name': 'police'}, {'id': 9826, 'name': 'murder'}, {'id': 10726, 'name': 'gang'}]"
191060,"[{'id': 172784, 'name': 'well'}]"
16783,"[{'id': 6027, 'name': 'music'}]"
242088,[]
9078,"[{'id': 3971, 'name': 'könig arthur'}, {'id': 8504, 'name': 'merlin'}, {'id': 10466, 'name': 'knight'}, {'id': 10982, 'name': 'king arthur'}]"
6529,"[{'id': 4616, 'name': 'apache'}, {'id': 10322, 'name': 'native american'}, {'id': 11109, 'name': 'military officer'}, {'id': 156234, 'name': 'cavalry'}, {'id': 207928, 'name': '19th century'}]"
8643,"[{'id': 1944, 'name': 'epilepsy'}, {'id': 9712, 'name': 'possession'}, {'id': 10809, 'name': 'teenage girl'}, {'id': 13153, 'name': 'spirit'}, {'id': 41277, 'name': 'umbrella'}, {'id': 41511, 'name': 'cross'}, {'id': 49950, 'name': 'prosecutor'}, {'id': 161207, 'name': 'catholicism'}, {'id': 172670, 'name': 'negligent homicide'}, {'id': 172683, 'name': 'archdiocese'}, {'id': 172684, 'name': 'agnostic'}, {'id': 172694, 'name': 'malnutrition'}, {'id': 172695, 'name': 'burning'}, {'id': 172699, 'name': 'psychotic epileptic disorder'}]"
38622,[]
262243,[]
42251,"[{'id': 1852, 'name': 'mutant'}, {'id': 6017, 'name': 'genetics'}, {'id': 9882, 'name': 'space'}, {'id': 13194, 'name': 'planet'}]"
17681,"[{'id': 223067, 'name': 'crime solving'}]"
87199,[]
50656,[]
36843,"[{'id': 2324, 'name': 'bulimia'}, {'id': 10183, 'name': 'independent film'}, {'id': 10483, 'name': 'eccentric'}, {'id': 10637, 'name': 'food'}, {'id': 11935, 'name': 'working class'}, {'id': 14514, 'name': 'class differences'}, {'id': 15016, 'name': 'twins'}, {'id': 15161, 'name': 'rebellious daughter'}, {'id': 172383, 'name': 'eating disorder'}]"
10949,"[{'id': 516, 'name': 'child abuse'}, {'id': 3430, 'name': 'pickpocket'}, {'id': 8250, 'name': 'victorian england'}, {'id': 13014, 'name': 'orphan'}, {'id': 180975, 'name': 'charles dickens'}]"
13972,"[{'id': 9749, 'name': 'beauty salon'}, {'id': 15160, 'name': 'divorce'}, {'id': 187056, 'name': 'woman director'}]"
171964,"[{'id': 582, 'name': 'san francisco'}, {'id': 158718, 'name': 'lgbt'}, {'id': 187056, 'name': 'woman director'}]"
269242,[]
8090,"[{'id': 236, 'name': 'suicide'}, {'id': 1812, 'name': 'fbi'}, {'id': 1930, 'name': 'kidnapping'}, {'id': 3880, 'name': 'snuff'}, {'id': 4426, 'name': 'sadism'}, {'id': 5340, 'name': 'investigation'}, {'id': 6149, 'name': 'police'}, {'id': 6259, 'name': 'psychopath'}, {'id': 6435, 'name': 'webcam'}, {'id': 6614, 'name': 'website'}, {'id': 9826, 'name': 'murder'}, {'id': 10714, 'name': 'serial killer'}, {'id': 11615, 'name': 'internet'}, {'id': 13006, 'name': 'torture'}, {'id': 14819, 'name': 'violence'}, {'id': 180340, 'name': 'voyeur'}]"
16371,"[{'id': 1752, 'name': 'detective inspector'}, {'id': 6149, 'name': 'police'}]"
47158,"[{'id': 10183, 'name': 'independent film'}]"
43240,"[{'id': 1338, 'name': 'bachelor'}, {'id': 4551, 'name': 'swamp'}, {'id': 9673, 'name': 'love'}]"
251619,[]
13310,"[{'id': 293, 'name': 'female nudity'}, {'id': 3133, 'name': 'vampire'}, {'id': 5502, 'name': 'castration'}, {'id': 6733, 'name': 'bullying'}, {'id': 9668, 'name': 'child vampire'}, {'id': 9826, 'name': 'murder'}, {'id': 10624, 'name': 'bully'}, {'id': 11402, 'name': 'androgyny'}, {'id': 18127, 'name': 'new neighbor'}, {'id': 165100, 'name': 'young love'}, {'id': 182313, 'name': 'swedish'}]"
218238,[]
292795,"[{'id': 1701, 'name': 'hero'}, {'id': 2246, 'name': 'confidence'}, {'id': 2646, 'name': 'bird'}, {'id': 13014, 'name': 'orphan'}, {'id': 33577, 'name': 'environment'}, {'id': 180990, 'name': 'herd'}, {'id': 182250, 'name': 'personal growth'}, {'id': 209714, 'name': '3d'}, {'id': 233170, 'name': 'bird migration'}, {'id': 233171, 'name': 'fru'}, {'id': 233172, 'name': 'Żółty'}, {'id': 233174, 'name': 'gus'}, {'id': 233175, 'name': 'underestimated'}]"
123295,"[{'id': 4129, 'name': 'widow'}, {'id': 18453, 'name': 'gossip'}, {'id': 157722, 'name': 'domineering mother'}, {'id': 159558, 'name': 'skiing'}, {'id': 160980, 'name': 'mother child relationship'}, {'id': 166847, 'name': 'army major'}, {'id': 231045, 'name': 'social convention'}, {'id': 237377, 'name': 'christmastime'}]"
202831,"[{'id': 2212, 'name': 'greenhouse effect'}, {'id': 5769, 'name': 'global warming'}, {'id': 10617, 'name': 'disaster'}, {'id': 175980, 'name': 'greenhouse gases'}, {'id': 178027, 'name': 'environmental destruction'}]"
211411,"[{'id': 166103, 'name': 'amazon rainforest'}, {'id': 178026, 'name': 'environmental conservation'}]"
46717,"[{'id': 293, 'name': 'female nudity'}, {'id': 1326, 'name': 'infidelity'}, {'id': 9714, 'name': 'remake'}, {'id': 10666, 'name': 'road accident'}, {'id': 13063, 'name': 'car accident'}, {'id': 46952, 'name': 'heavy rain'}]"
441652,[]
114994,"[{'id': 4455, 'name': 'snail'}, {'id': 33756, 'name': 'deaf'}]"
82624,"[{'id': 3556, 'name': 'seclusion'}, {'id': 155244, 'name': 'vendetta'}, {'id': 187280, 'name': 'blood feud'}]"
35402,"[{'id': 3278, 'name': 'kgb'}, {'id': 15127, 'name': 'killer'}, {'id': 159669, 'name': 'ex kgb'}]"
9317,"[{'id': 1826, 'name': 'space marine'}, {'id': 5310, 'name': 'approach'}, {'id': 7569, 'name': 'suppe'}, {'id': 9951, 'name': 'alien'}]"
159211,[]
290595,"[{'id': 616, 'name': 'witch'}, {'id': 2343, 'name': 'magic'}, {'id': 3205, 'name': 'fairy tale'}, {'id': 169341, 'name': 'snow white'}, {'id': 211392, 'name': 'huntsman'}]"
463800,"[{'id': 2957, 'name': 'vietnam war'}, {'id': 214549, 'name': 'short'}]"
11327,"[{'id': 378, 'name': 'prison'}, {'id': 3391, 'name': 'drug smuggle'}, {'id': 5034, 'name': 'attempt to escape'}, {'id': 10685, 'name': 'escape'}, {'id': 10909, 'name': 'lawyer'}, {'id': 13006, 'name': 'torture'}, {'id': 14707, 'name': 'brutality'}]"
11822,"[{'id': 572, 'name': 'sex'}, {'id': 3190, 'name': 'menage a trois'}, {'id': 5919, 'name': 'necrophilia'}, {'id': 14534, 'name': 'relationship'}]"
3023,"[{'id': 212, 'name': 'london england'}, {'id': 848, 'name': 'double life'}, {'id': 12416, 'name': 'horror spoof'}, {'id': 156033, 'name': 'jekyll and hyde'}]"
59810,[]
3582,"[{'id': 2866, 'name': 'exam'}, {'id': 13005, 'name': 'doctor'}, {'id': 13027, 'name': 'wedding'}, {'id': 33626, 'name': 'millionaire'}]"
42160,"[{'id': 5956, 'name': 'stuntman'}]"
42237,[]
56146,"[{'id': 5918, 'name': 'painting'}, {'id': 6611, 'name': 'tahiti'}, {'id': 207187, 'name': 'reference to gauguin'}]"
106938,"[{'id': 4332, 'name': 'peter pan'}, {'id': 9825, 'name': 'growing up'}, {'id': 11162, 'name': 'miniseries'}]"
421619,"[{'id': 236, 'name': 'suicide'}, {'id': 4936, 'name': 'constitution'}, {'id': 6149, 'name': 'police'}, {'id': 10180, 'name': 'homosexuality'}, {'id': 10226, 'name': 'neighbor'}, {'id': 14819, 'name': 'violence'}, {'id': 191726, 'name': 'nazism'}, {'id': 194530, 'name': 'trans man'}]"
179302,"[{'id': 1691, 'name': 'dance'}, {'id': 2683, 'name': 'tango'}, {'id': 10596, 'name': 'argentina'}, {'id': 12197, 'name': 'compilation'}, {'id': 156934, 'name': 'episodic'}]"
40630,"[{'id': 10322, 'name': 'native american'}, {'id': 156234, 'name': 'cavalry'}, {'id': 183978, 'name': 'cheyenne'}]"
39311,[]
158903,[]
442752,"[{'id': 232768, 'name': 'ryöstö'}, {'id': 232769, 'name': 'poliisi'}, {'id': 232770, 'name': 'gangsteri'}, {'id': 232771, 'name': 'vankila'}, {'id': 232772, 'name': 'perustuu näytelmään'}, {'id': 232773, 'name': 'häät'}, {'id': 232774, 'name': 'itsemurha'}, {'id': 232775, 'name': 'pako'}, {'id': 232776, 'name': 'perustuu tositapahtumiin'}]"
384664,"[{'id': 10683, 'name': 'coming of age'}, {'id': 209548, 'name': 'deutschland'}, {'id': 210659, 'name': 'roadmovie'}]"
339934,"[{'id': 6363, 'name': 'racing car'}, {'id': 10037, 'name': 'le mans'}, {'id': 162262, 'name': 'movie star'}]"
28963,"[{'id': 255, 'name': 'male nudity'}, {'id': 1454, 'name': 'treasure'}, {'id': 2343, 'name': 'magic'}, {'id': 3998, 'name': 'palace'}, {'id': 4895, 'name': 'flying carpet'}, {'id': 5894, 'name': 'bagdad'}, {'id': 6399, 'name': 'rope'}, {'id': 7376, 'name': 'princess'}, {'id': 9727, 'name': 'thief'}, {'id': 11707, 'name': 'suitor'}, {'id': 18118, 'name': 'disguise'}, {'id': 33673, 'name': 'apple'}]"
127373,[]
116712,"[{'id': 9706, 'name': 'anthology'}]"
228101,"[{'id': 197619, 'name': 'foreign'}]"
44664,"[{'id': 2492, 'name': 'bank robber'}, {'id': 5657, 'name': 'australia'}, {'id': 14735, 'name': 'motorcycle'}]"
51994,"[{'id': 934, 'name': 'judge'}, {'id': 1824, 'name': 'self-destruction'}, {'id': 4183, 'name': 'wife'}, {'id': 9673, 'name': 'love'}, {'id': 14720, 'name': 'love affair'}]"
442,"[{'id': 108, 'name': 'transvestism'}, {'id': 486, 'name': 'himalaya'}, {'id': 494, 'name': 'father son relationship'}, {'id': 516, 'name': 'child abuse'}, {'id': 532, 'name': 'music record'}, {'id': 567, 'name': 'alcohol'}, {'id': 578, 'name': 'rock and roll'}, {'id': 637, 'name': 'pop'}, {'id': 1158, 'name': 'grandfather grandson relationship'}, {'id': 1192, 'name': 'sweden'}, {'id': 1228, 'name': '1970s'}, {'id': 1412, 'name': 'becoming an adult'}, {'id': 1988, 'name': 'wodka'}, {'id': 2065, 'name': 'province'}, {'id': 2175, 'name': 'bogey'}, {'id': 2176, 'name': 'music teacher'}, {'id': 2177, 'name': 'sauna'}, {'id': 2178, 'name': 'fab four'}, {'id': 3925, 'name': 'boredom'}, {'id': 6054, 'name': 'friendship'}, {'id': 13027, 'name': 'wedding'}, {'id': 41591, 'name': 'music band'}, {'id': 160910, 'name': 'xenophobia'}, {'id': 163080, 'name': 'finland'}]"
40661,"[{'id': 187056, 'name': 'woman director'}]"
836,"[{'id': 983, 'name': 'brazilian'}, {'id': 1161, 'name': 'brazil'}, {'id': 1899, 'name': 'hunger'}, {'id': 1952, 'name': 'socially deprived family'}, {'id': 4200, 'name': 'aridity'}, {'id': 4402, 'name': 'peasant'}, {'id': 10183, 'name': 'independent film'}, {'id': 10508, 'name': 'teacher'}, {'id': 209984, 'name': 'cinema novo'}]"
48375,"[{'id': 779, 'name': 'martial arts'}]"
140172,[]
288953,[]
15961,"[{'id': 509, 'name': 'denmark'}, {'id': 736, 'name': 'journalist'}, {'id': 792, 'name': 'copenhagen'}, {'id': 818, 'name': 'based on novel'}, {'id': 6078, 'name': 'politics'}, {'id': 6079, 'name': 'parliament'}, {'id': 6083, 'name': 'politician'}, {'id': 10410, 'name': 'conspiracy'}, {'id': 33501, 'name': 'political'}, {'id': 34079, 'name': 'death'}, {'id': 209817, 'name': 'political thriller'}]"
40353,"[{'id': 1523, 'name': 'obsession'}, {'id': 9826, 'name': 'murder'}, {'id': 9937, 'name': 'suspense'}, {'id': 13005, 'name': 'doctor'}, {'id': 173861, 'name': 'deformed'}, {'id': 186466, 'name': 'christmas horror'}, {'id': 186948, 'name': 'book comes to life'}, {'id': 226790, 'name': 'bookstore'}, {'id': 235266, 'name': 'horror novel'}]"
14348,"[{'id': 14530, 'name': 'director'}, {'id': 191020, 'name': 'anecdotes'}]"
251736,"[{'id': 13028, 'name': 'writer'}, {'id': 185959, 'name': 'narcissist'}]"
13023,"[{'id': 627, 'name': 'killing'}, {'id': 1327, 'name': 'war crimes'}, {'id': 5951, 'name': 'sudan'}, {'id': 9281, 'name': 'ethnic cleansing'}, {'id': 14900, 'name': 'genocide'}, {'id': 34255, 'name': 'darfur'}, {'id': 34257, 'name': 'african union'}, {'id': 34258, 'name': 'ex-marine'}, {'id': 187056, 'name': 'woman director'}]"
14709,"[{'id': 579, 'name': 'american football'}, {'id': 1415, 'name': 'small town'}, {'id': 1556, 'name': 'texas'}, {'id': 2920, 'name': 'cheerleader'}, {'id': 6075, 'name': 'sport'}, {'id': 8508, 'name': 'party'}, {'id': 8635, 'name': 'high school sports'}, {'id': 33352, 'name': 'police car'}, {'id': 155169, 'name': 'american football star'}, {'id': 191222, 'name': 'the big game'}]"
83857,"[{'id': 6293, 'name': 'telescope'}, {'id': 10768, 'name': 'lesbian'}]"
27986,"[{'id': 5419, 'name': 'bootlegger'}, {'id': 176219, 'name': 'southern belle'}]"
427451,"[{'id': 974, 'name': 'bank'}, {'id': 10594, 'name': 'money'}, {'id': 34143, 'name': 'rich'}]"
29126,"[{'id': 3392, 'name': 'voodoo'}, {'id': 9826, 'name': 'murder'}, {'id': 10787, 'name': 'jungle'}, {'id': 11677, 'name': 'secretary'}, {'id': 157524, 'name': 'tropical island'}, {'id': 162845, 'name': 'revolt'}]"
32338,"[{'id': 187056, 'name': 'woman director'}]"
116356,[]
417503,[]
101330,[]
35233,"[{'id': 1480, 'name': 'baseball'}, {'id': 1484, 'name': 'pitcher'}, {'id': 6075, 'name': 'sport'}, {'id': 170652, 'name': 'father figure'}, {'id': 191043, 'name': 'mentally ill'}]"
33314,"[{'id': 2411, 'name': 'new orleans'}, {'id': 3392, 'name': 'voodoo'}, {'id': 5484, 'name': 'reincarnation'}, {'id': 9750, 'name': 'bayou'}, {'id': 162846, 'name': 'ghost'}, {'id': 234759, 'name': 'cajuns'}]"
40469,[]
16405,"[{'id': 10511, 'name': 'western'}, {'id': 207412, 'name': 'balkan'}]"
52106,[]
75822,"[{'id': 1701, 'name': 'hero'}, {'id': 2035, 'name': 'mythology'}, {'id': 2036, 'name': 'greek mythology'}, {'id': 3754, 'name': 'legend'}, {'id': 161172, 'name': 'gods'}, {'id': 187301, 'name': 'hercules'}]"
123707,"[{'id': 34196, 'name': 'bucharest'}]"
1957,"[{'id': 828, 'name': 'waitress'}, {'id': 1157, 'name': 'wife husband relationship'}, {'id': 2320, 'name': 'violent husband'}, {'id': 2801, 'name': 'self-defense'}, {'id': 5927, 'name': 'violence against women'}, {'id': 9937, 'name': 'suspense'}, {'id': 155501, 'name': 'marry rich'}, {'id': 212643, 'name': 'abusive husband'}]"
10557,"[{'id': 187, 'name': 'islam'}, {'id': 458, 'name': 'hippie'}, {'id': 494, 'name': 'father son relationship'}, {'id': 789, 'name': 'muslim'}, {'id': 931, 'name': 'jealousy'}, {'id': 941, 'name': 'tradition'}, {'id': 1463, 'name': 'culture clash'}, {'id': 1536, 'name': 'religious education'}, {'id': 3131, 'name': 'modern society'}, {'id': 5471, 'name': 'pakistani'}, {'id': 5600, 'name': 'daughter'}, {'id': 6150, 'name': 'faith'}, {'id': 6713, 'name': 'integration'}, {'id': 10428, 'name': 'cultural difference'}]"
28071,"[{'id': 9748, 'name': 'revenge'}, {'id': 13006, 'name': 'torture'}, {'id': 208681, 'name': 'knight templars'}]"
80090,"[{'id': 11034, 'name': 'b movie'}, {'id': 155502, 'name': 'racketeers'}]"
37175,[]
118430,[]
143838,"[{'id': 1449, 'name': 'underworld'}, {'id': 14783, 'name': 'false accusations'}]"
393945,"[{'id': 187056, 'name': 'woman director'}]"
345139,[]
57967,[]
309875,[]
14873,"[{'id': 1261, 'name': 'river'}, {'id': 4344, 'name': 'musical'}, {'id': 4809, 'name': 'tiger'}, {'id': 5331, 'name': 'village'}, {'id': 5650, 'name': 'feral child'}, {'id': 9663, 'name': 'sequel'}, {'id': 10468, 'name': 'bear'}, {'id': 10787, 'name': 'jungle'}, {'id': 13014, 'name': 'orphan'}, {'id': 18155, 'name': 'vulture'}, {'id': 44450, 'name': 'gong'}, {'id': 44451, 'name': 'lost'}, {'id': 44452, 'name': 'shake'}, {'id': 44453, 'name': 'mango'}]"
128946,"[{'id': 180097, 'name': 'henpecked husband'}]"
23305,[]
35435,[]
5896,"[{'id': 572, 'name': 'sex'}, {'id': 1307, 'name': 'butler'}, {'id': 2483, 'name': 'nudity'}, {'id': 6377, 'name': 'sheik'}, {'id': 10183, 'name': 'independent film'}, {'id': 160061, 'name': 'bullfighter'}, {'id': 189092, 'name': 'journey'}]"
252178,"[{'id': 2187, 'name': 'riot'}, {'id': 6091, 'name': 'war'}, {'id': 6731, 'name': 'british'}, {'id': 10349, 'name': 'survival'}, {'id': 13065, 'name': 'soldier'}, {'id': 14552, 'name': 'ira'}, {'id': 14601, 'name': 'explosion'}, {'id': 14819, 'name': 'violence'}, {'id': 14985, 'name': 'ireland'}, {'id': 18543, 'name': 'combat'}, {'id': 157198, 'name': 'belfast'}, {'id': 208792, 'name': 'streets'}, {'id': 209173, 'name': 'abandoned'}]"
20406,[]
152603,"[{'id': 3133, 'name': 'vampire'}, {'id': 3752, 'name': 'night'}, {'id': 4048, 'name': 'musician'}, {'id': 9673, 'name': 'love'}, {'id': 11221, 'name': 'blood'}, {'id': 162515, 'name': 'contamination'}]"
45227,"[{'id': 4344, 'name': 'musical'}]"
313369,"[{'id': 1416, 'name': 'jazz'}, {'id': 1691, 'name': 'dance'}, {'id': 2983, 'name': 'passion'}, {'id': 4344, 'name': 'musical'}, {'id': 4623, 'name': 'casting'}, {'id': 12670, 'name': 'los angeles'}, {'id': 14743, 'name': 'pianist'}, {'id': 163110, 'name': 'theater'}, {'id': 184793, 'name': 'movie set'}, {'id': 207583, 'name': 'actress'}]"
68097,"[{'id': 2679, 'name': 'artist'}, {'id': 4268, 'name': 'fort'}, {'id': 10322, 'name': 'native american'}]"
199818,"[{'id': 703, 'name': 'detective'}, {'id': 5657, 'name': 'australia'}, {'id': 12355, 'name': 'sniper rifle'}, {'id': 157906, 'name': 'outback'}, {'id': 193459, 'name': 'australian aborigine'}]"
86555,"[{'id': 596, 'name': 'adultery'}, {'id': 1157, 'name': 'wife husband relationship'}, {'id': 4227, 'name': 'toronto'}, {'id': 10459, 'name': 'dilemma'}, {'id': 14534, 'name': 'relationship'}, {'id': 15128, 'name': 'sex talk'}, {'id': 15319, 'name': 'attraction'}, {'id': 156455, 'name': 'unhappiness'}, {'id': 166113, 'name': 'marriage problems'}, {'id': 167006, 'name': 'freelance writer'}, {'id': 167020, 'name': 'husband wife estrangement'}, {'id': 169152, 'name': 'twenty something'}, {'id': 187056, 'name': 'woman director'}, {'id': 193326, 'name': 'stagnation'}, {'id': 200343, 'name': 'complications'}]"
18707,"[{'id': 108, 'name': 'transvestism'}, {'id': 779, 'name': 'martial arts'}, {'id': 9663, 'name': 'sequel'}, {'id': 10726, 'name': 'gang'}, {'id': 166129, 'name': 'interrupted vacation'}]"
39829,[]
22316,"[{'id': 10540, 'name': 'bollywood'}]"
21754,[]
11009,"[{'id': 1342, 'name': 'dancing master'}, {'id': 1346, 'name': 'dance performance'}, {'id': 1808, 'name': 'lover (female)'}, {'id': 4159, 'name': 'dancing scene'}, {'id': 155490, 'name': 'disco'}]"
37737,[]
72715,[]
24711,"[{'id': 380, 'name': 'brother brother relationship'}, {'id': 572, 'name': 'sex'}, {'id': 2483, 'name': 'nudity'}, {'id': 5859, 'name': 'paralysis'}, {'id': 6149, 'name': 'police'}, {'id': 8015, 'name': 'cop'}, {'id': 9937, 'name': 'suspense'}, {'id': 33519, 'name': 'courtroom'}, {'id': 207268, 'name': 'neo-noir'}]"
42597,"[{'id': 13028, 'name': 'writer'}, {'id': 33632, 'name': 'apartment'}]"
84035,[]
85373,"[{'id': 4344, 'name': 'musical'}, {'id': 187056, 'name': 'woman director'}]"
256916,[]
82424,"[{'id': 3015, 'name': 'fast food restaurant'}, {'id': 10324, 'name': 'toys'}, {'id': 157748, 'name': 'fast food'}, {'id': 224516, 'name': 'toy story'}, {'id': 236684, 'name': 'pixar animation'}]"
16624,"[{'id': 1318, 'name': 'blacksmith'}, {'id': 4552, 'name': 'beer'}, {'id': 191108, 'name': 'workmen'}]"
110,"[{'id': 934, 'name': 'judge'}, {'id': 1533, 'name': 'isolation'}, {'id': 2863, 'name': 'mannequin'}, {'id': 4918, 'name': 'shadowing'}, {'id': 5259, 'name': 'english channel'}, {'id': 5260, 'name': 'geneva'}, {'id': 9935, 'name': 'travel'}, {'id': 15162, 'name': 'dog'}]"
33388,"[{'id': 159951, 'name': 'charlie chan'}]"
4883,"[{'id': 612, 'name': 'hotel'}, {'id': 18034, 'name': 'desert'}]"
