adult,belongs_to_collection,budget,genres,homepage,tmdb_id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count
False,,0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",,4883,tt0072263,en,And then there were none,"Ten people are invited for a weekend by a Mr U. N. Own, but he isn't on the island. At dinner a record is played, by that all the people are accused of murder, suddenly the first of them is dead, then the next... It seems to be that one of them is the murderer Mr. U. N. Own, but the person in suspect is always the person who is murdered next. At last only two people seem to be left.",8.597074,/JoBZj30v380XBiRrYwIhOoGJ1z.jpg,"[{'name': 'Talía Films', 'id': 428}, {'name': 'Corona Filmproduktion', 'id': 1795}, {'name': 'Coralta Cinematografica', 'id': 1796}, {'name': 'COMECI', 'id': 1797}, {'name': 'Oceania Produzioni Internazionali Cinematografiche', 'id': 1798}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'ES', 'name': 'Spain'}, {'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",1974-09-24,0,98.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Ten Little Indians,False,5.9,19
False,,0,"[{'id': 18, 'name': 'Drama'}]",,946,tt0040536,en,Letter from an Unknown Woman,"A pianist about to flee from a duel receives a letter from a woman he cannot remember. As she tells the story of her lifelong love for him, he is forced to reinterpret his own past.",2.955531,/gRGRW7DKyK8qBtKJTWguULMGbHG.jpg,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Rampart Productions', 'id': 605}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1948-04-28,0,87.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Letter from an Unknown Woman,False,8.1,58
False,,25000000,"[{'id': 878, 'name': 'Science Fiction'}]",,36677,tt0091981,en,Solarbabies,"In a future in which most water has disappeared from the Earth, we find a group of children, mostly teenagers, who are living at an orphanage, run by the despotic rulers of the new Earth. The group in question plays a hockey based game on roller skates and is quite good. It has given them a unity that transcends the attempts to bring them to heel by the government. Finding an orb of special power, they find it has unusual effects on them. They escape from the orphanage (on skates) and try to cross the wasteland looking for a place they can live free as the storm-troopers search for them and the orb.",1.278665,/gxRRe4z1zsIkuXHUqiOVDcwOwcH.jpg,"[{'name': 'Brooksfilms', 'id': 5612}, {'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1986-11-26,1579260,94.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Who will rule the future?,Solarbabies,False,5.1,12
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",,38154,tt0406941,ja,ローレライ,A drama set during World War II where a submarine carrying a secret weapon attempts to stop a planned third atomic bombing of Japan. Based on Harutoshi Fukui's novel Shuusen no Lorelei.,0.355432,/lN8trAma7Ce7gTaVDUNvH36IaSC.jpg,"[{'name': 'Protean Image Group', 'id': 7550}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2005-03-05,0,128.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'ja', 'name': '日本語'}]",Released,,Lorelei: The Witch of the Pacific Ocean,False,5.0,4
False,"{'id': 43058, 'name': 'Homeward Bound Collection', 'poster_path': '/4S9WMNUJFzxKOjcoS1mGrKFfygI.jpg', 'backdrop_path': None}",0,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",,25059,tt0116552,en,Homeward Bound II: Lost in San Francisco,"Your favorite talking animals are back! The film focuses on the further adventures of Shadow (voiced by Ralph Waite), Sassy (voiced by Sally Field), and Chance (voiced by Michael J. Fox). Shadow is the old, wise one and presumably the leader of the three. Sassy is the smart-aleck of the bunch, but helpful in times as well. Chance is the young, anxious one who usually gets into trouble and relies o",14.657754,/kfYawa9SF9MQ3ae0TXAfhDLFGv7.jpg,"[{'name': 'Walt Disney Pictures', 'id': 2}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1996-03-08,32709423,89.0,[],Released,Your favorite talking animals are back!,Homeward Bound II: Lost in San Francisco,False,6.0,105
False,,0,"[{'id': 36, 'name': 'History'}, {'id': 18, 'name': 'Drama'}]",http://polycarpmovie.com/,356057,tt3377548,en,Polycarp,"Anna, a young slave girl, is rescued and adopted by Christians in 2ND Century Smyrna, and befriended by their aged bishop, Polycarp. As Anna is taught by Polycarp and her new family, she struggles to reconcile her beliefs with those of the Christians. When the Roman proconsul demands that all citizens worship Caesar to show their allegiance to Rome, Polycarp and the Christians must find courage to stand for their faith against the growing threat of persecution. Anna is forced to come to grips with the truth and choose whom she is willing to live, and die for.",0.099285,/ji5kI51joPnHSEZTV4UEDXaHcMe.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2015-06-24,0,94.0,[],Released,Perfect Love Casts Out Fear,Polycarp,False,5.5,1
False,,0,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",http://www.alamedafilms.com/danielyana/,112631,tt1392888,es,Daniel & Ana,"Being kidnapped shatters a brother and sister's harmony, forcing them to confront their desires.",1.39526,/joFyEiA02dZAvyMPEUANjWEXMVe.jpg,"[{'name': 'Alameda Films', 'id': 300}]","[{'iso_3166_1': 'MX', 'name': 'Mexico'}, {'iso_3166_1': 'ES', 'name': 'Spain'}]",2009-05-18,0,90.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}]",Released,,Daniel & Ana,False,5.9,11
False,,0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",,56821,tt0087589,en,Lassiter,"Lassiter is a handsome jewel thief operating in London in the late 1930s. One day he is arrested and told that if he wishes to avoid prison, he must break into the heavily guarded German Embassy in London and steal millions in Gems. Written by John Vogel",3.962864,/2VUCOHBd6YwtzJpZrYx25R1bCNZ.jpg,"[{'name': 'Golden Harvest Company', 'id': 2521}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1984-02-17,17500000,100.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,When the law has a job they can't handle... they need a man outside the law.,Lassiter,False,5.5,9
False,,0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 36, 'name': 'History'}, {'id': 37, 'name': 'Western'}]",,98549,tt1220217,en,The Legend of Hell's Gate: An American Conspiracy,"In 1870s Texas, a ruthless bounty hunter and an Irish desperado flee the law with a young criminal claiming to possess a treasure more valuable than gold. Crossing paths with some of the West’s most notorious figures, the three outlaws fight for their lives in the pursuit of fame and fortune. Fueled by an ensemble cast and inspired by actual events, THE LEGEND OF HELL’S GATE blends legend and history into a Western spectacle that recounts a treacherous existence in post Civil War Texas.",0.538002,/uJ4du1acCK9CYhpOCuZgBPKxSBf.jpg,"[{'name': 'Silver Sail Entertainment', 'id': 42037}, {'name': '4Go West Productions', 'id': 94551}, {'name': 'Flatiron Pictures', 'id': 94552}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2011-03-03,0,108.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}]",Released,Justice was delieverd by the fastest gun.,The Legend of Hell's Gate: An American Conspiracy,False,3.9,8
False,,0,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",,35402,tt1261862,en,Icarus,"Trained KGB assassin, EDWARD GENN (code name ICARUS), worked years ago as a sleeper agent in America. But when the Soviet Union collapsed, he quickly found himself in a foreign country with no one to trust. Determined to escape his muddled existence, EDWARD tries to start over. He assumes a new identity, starts a family and tries to start his own legitimate business that could potentially pull him out of his world of being a hitman.",2.342446,/cmDDkOXzEICJ3v6pIxOsmulwPi9.jpg,"[{'name': 'Insight Film Studios', 'id': 2865}, {'name': 'Cinetel Films', 'id': 10399}, {'name': 'Icarus BC Productions', 'id': 17592}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'CA', 'name': 'Canada'}]",2010-02-09,0,88.0,"[{'iso_639_1': 'ru', 'name': 'Pусский'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,,Icarus,False,5.4,25
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,52735,tt0292501,en,Love in the Time of Money,"New York serves as a backdrop for a cast of characters in search of love, lust or lucre including a woman who makes awkward moves on the man renovating her SoHo loft, an embezzler, a sleazy artist and a phone psychic.",0.72422,/pGTY338UmOQ45ySWD23Q5FkEGlx.jpg,[],[],2002-11-01,0,90.0,[],Released,,Love in the Time of Money,False,5.3,1
False,,0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 10769, 'name': 'Foreign'}]",,109554,tt0425153,en,Suicide Manual,"After a group suicide, two journalists investigate the cycle of suicides caused by spirits bound by the Suicide Manual.",0.11709,/lbuJUxKgSYtqmA502Z0tyADf5MY.jpg,[],[],2003-10-06,0,86.0,[],Released,,Suicide Manual,False,4.0,2
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",,220820,tt2510268,en,Blood of Redemption,"Quinn Forte had it all: power, money, a brother who idolized him, and a woman who loved him. He also had enemies. In the course of one night, he loses everything. Betrayed by someone in his inner circle, Quinn is set up and arrested. His father, the patriarch of the criminal empire is killed and his brother suspects that Quinn is behind it all. When he's released from jail he tries to escape the demons from his past, but that becomes an impossible task. Campbell, the ruthless new leader of ""The Company"" won't let him leave in peace. So instead of escaping them, Quinn fights back. He joins forces with his former henchman and friend, The Swede, and takes on his enemies head on.",4.314918,/vxMQiHh2lP6Dq46R2OyvXYA8XqB.jpg,"[{'name': 'VMI Worldwide', 'id': 23688}, {'name': 'High Five Films', 'id': 25635}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2013-09-23,0,85.0,"[{'iso_639_1': 'cs', 'name': 'Český'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,,Blood of Redemption,False,5.3,17
False,,0,[],,158870,tt2217936,en,Newlyweeds,"A match made in stoner heaven turns into a love triangle gone awry when Lyle can't decide which matters most, Nina or Mary Jane.",0.537877,/pUmgwa0gjrFQoEfBkB28YfMl0S3.jpg,[],[],2013-09-18,0,87.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Newlyweeds,False,4.8,5
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,78364,tt0090036,en,The Slugger's Wife,"Darryl Palmer (Michael O'Keefe) is a major league baseball player who meets and pursues an attractive singer (Rebecca De Mornay). After some setbacks, the two are married and sent on an emotional journey that sees his career take off, while hers doesn't. When she gives up her dreams to support her husband, she can't escape her own unhappiness. With a separation on the horizon, Darryl must choose between his big-league life and his one true love.",0.000308,/zgWZVEZVKM4aJpiIi8juLH4yxHx.jpg,"[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'Rastar Productions', 'id': 13945}]",[],1985-03-29,1878561,105.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,The Slugger's Wife,False,3.8,2
False,,0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",,40353,tt0097557,en,"I, Madman","Virginia works at a used book store. She's really into horror novels and discovers a really good book. It's called ""I, Madman"" and it's about an insane doctor who cuts off people's noses, ears, and hair and puts them on his face to please a girl he likes. Only Virginia discovers that the book is nonfiction, and every time she picks up the book to read it, she sees him. The insane doctor from the book has escaped the book into our reality.",5.593601,/8iYkAxlItoKntcC761Zpt2qRBXw.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1989-01-01,151203,89.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,"I, Madman",False,5.4,19
False,"{'id': 105322, 'name': 'Kickboxer Collection', 'poster_path': '/frOnbHEHWISXBC43wjsrBGOhqGJ.jpg', 'backdrop_path': None}",0,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",,40661,tt0110256,en,Kickboxer 5: The Redemption,"Kickboxing champion Matt Reeves witnesses the murder of his friend Johnny. While investigating the crime, he learns that a Mr. Negaal in South Africa has founded a new kickboxing association and does not leave international champions much of a chance. Johnny had to pay with his life when he did not want to join. Neegal seems to kill everybody who is in his way especially David Sloan from the previous Kickboxer films. Matt is on his own now, but suddenly finds an unexpected ally.",1.82717,/a6essQQLBu0YuYVau1xuihfkdGJ.jpg,"[{'name': 'Kings Road Entertainment', 'id': 4255}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-08-01,0,87.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Payback can be deadly.,Kickboxer 5: The Redemption,False,3.8,17
False,,0,"[{'id': 18, 'name': 'Drama'}]",,35304,tt0387233,sv,Fröken Sverige,"Moa is in her early 20s, works at a factory and lives by herself in a cottage in the forest. She is a vegan and follows her friends and demonstrations, mostly to fit in. But at home, by herself, she listens to pop music and use make-up.",0.739267,/dODo0hTSzYxu3Jx7HliLAMH6Skm.jpg,[],[],2004-03-09,0,92.0,[],Released,"Enjoyable, bouncy little romantic comedy",Miss Sweden,False,5.5,8
False,,0,"[{'id': 99, 'name': 'Documentary'}]",,262243,tt0352468,en,The John Garfield Story,"This documentary, aired on the Turner Classic Movies (TCM) cable network, looks at the life and career of John Garfield, whose career was cut short when he died at age 39. His difficult childhood in the rough neighborhoods of New York City provided the perfect background for the tough-guy roles he would play on both stage and screen.",0.072941,/8K9AjhL8mtiFr7g28QiYitPngqG.jpg,"[{'name': 'Top Hat Productions', 'id': 20629}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2003-02-03,0,58.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,The John Garfield Story,False,9.5,2
False,,60000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]",http://www.scottpilgrimthemovie.com/,22538,tt0446029,en,Scott Pilgrim vs. the World,"Scott Pilgrim is a film adaptation of the critically acclaimed, award-winning series of graphic novels of the same name by Canadian cartoonist Bryan Lee O’Malley. Scott Pilgrim is a 23 year old Canadian slacker and wannabe rockstar who falls in love with an American delivery girl, Ramona V. Flowers, and must defeat her seven ""evil exes"" to be able to date her.",13.793301,/g5IoYeudx9XBEfwNL0fHvSckLBz.jpg,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Marc Platt Productions', 'id': 2527}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'CA', 'name': 'Canada'}]",2010-07-27,47664559,112.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Get the hot girl. Defeat her evil exes. Hit love where it hurts.,Scott Pilgrim vs. the World,False,7.2,2185
False,,0,"[{'id': 18, 'name': 'Drama'}]",,27456,tt0020499,en,Thunderbolt,"A criminal known as Thunderbolt is imprisoned and facing execution. Into the next cell is placed Bob Morgan, an innocent man who has been framed and who is in love with Thunderbolt's girl, without knowing of their relationship. Thunderbolt hopes to stave off the execution long enough to kill young Morgan for romancing his girl.",0.479627,/8eFNGOZn5c7lUyObcR8tdH9SbOW.jpg,"[{'name': 'Paramount Pictures', 'id': 4}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1929-06-20,0,85.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Thunderbolt,False,4.5,2
False,"{'id': 87014, 'name': 'Cats & Dogs Collection', 'poster_path': '/mm56m8wd2BBm94FwlelT2fNl6n1.jpg', 'backdrop_path': '/bYM1XFABSpy0QtAEzr7dks8QRWY.jpg'}",85000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",http://catsanddogsmovie.warnerbros.com/,39691,tt1287468,en,Cats & Dogs 2 : The Revenge of Kitty Galore,The ongoing war between the canine and feline species is put on hold when they join forces to thwart a rogue cat spy with her own sinister plans for conquest.,7.941637,/y0tbNwm7LI6etFTcLRP9ddISHNi.jpg,"[{'name': 'Village Roadshow Pictures', 'id': 79}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'AU', 'name': 'Australia'}]",2010-07-30,112483764,82.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'th', 'name': 'ภาษาไทย'}]",Released,Just like real spies... only furrier.,Cats & Dogs 2 : The Revenge of Kitty Galore,False,4.9,122
False,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",,51851,tt0759509,en,Changement d'adresse,"In Paris, the emotional and professional tribulations of a musician and his roommate. Fraîchement installé à Paris, David, un musicien, timide et maladroit, tombe fou amoureux de sa jeune élève, Julia. Il tente tout pour la séduire. Sa colocataire, Anne, l'encourage, le conseille, et le console... passionnément !",0.848437,/flK9ljyQd89vQk4cWovEicTzo8I.jpg,"[{'name': 'Moby Dick Films', 'id': 7118}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",2006-06-21,0,85.0,"[{'iso_639_1': 'fr', 'name': 'Français'}]",Released,,Change of Address,False,6.3,14
